policy,condition,seed,cell,episode,success,failure_mode,frames,duration_s,n_releases,n_kept,nearest_release_deg,max_travel_deg,n_rel_12,n_rel_11,n_rel_10,n_rel_9,n_rel_8
randomized,randomized,1000,distractors,1,0,timeout_other,1151,38.333,6,0,36.743277379557355,1.8810317134159575,6,6,6,7,6
randomized,randomized,1000,distractors,2,0,contact_no_grasp,1151,38.333,6,0,35.855916446251996,4.216667333819988,6,6,5,5,5
randomized,randomized,1000,distractors,3,0,timeout_other,1151,38.333,7,1,31.034250133688534,10.789754721555358,7,6,5,4,4
randomized,randomized,1000,distractors,4,1,success,701,23.333,1,1,3.1055462890138905,48.200977895731484,1,2,2,2,2
randomized,randomized,1000,distractors,5,0,timeout_other,1151,38.333,6,0,44.087503750983416,1.3227227417389642,6,6,5,5,5
randomized,randomized,1000,distractors,6,0,timeout_other,1149,38.267,8,0,32.48251803632259,2.994325269106268,8,8,8,8,8
randomized,randomized,1000,distractors,7,0,contact_no_grasp,1147,38.2,7,0,34.52667021563234,1.7117222327472206,7,7,7,7,6
randomized,randomized,1000,distractors,8,0,grasp_drop,1146,38.167,4,0,31.674220313760845,6.580071315614912,4,4,4,3,4
randomized,randomized,1000,distractors,9,0,timeout_other,1150,38.3,6,0,32.68048170331273,0.9048019826521028,6,7,5,4,4
randomized,randomized,1000,distractors,10,0,timeout_other,1148,38.233,6,0,33.15532954813079,3.075582801856717,6,6,6,6,6
randomized,randomized,1000,distractors,11,0,timeout_other,1145,38.133,7,0,24.907631401415728,1.945749626018797,7,8,8,7,7
randomized,randomized,1000,distractors,12,0,timeout_other,1132,37.7,8,0,34.43143939955111,2.1783735397093684,8,8,7,7,5
randomized,randomized,1000,distractors,13,0,timeout_other,1126,37.5,5,0,33.87113624757356,1.8933043576153974,5,5,5,5,5
randomized,randomized,1000,distractors,14,0,timeout_other,1117,37.2,6,0,31.6923029473118,3.036085910328884,6,6,7,7,7
randomized,randomized,1000,distractors,15,0,timeout_other,1109,36.933,6,0,29.795879884385123,2.173184328870561,6,6,6,6,6
randomized,randomized,1000,in_distribution,1,1,success,714,23.767,1,1,1.8009371632143107,48.1215471931543,1,1,1,1,1
randomized,randomized,1000,in_distribution,2,0,contact_no_grasp,1144,38.1,6,1,18.60976577152762,23.19352543478579,6,6,6,4,5
randomized,randomized,1000,in_distribution,3,0,no_departure,1142,38.033,0,0,,,0,0,0,0,0
randomized,randomized,1000,in_distribution,4,0,contact_no_grasp,1142,38.033,6,1,28.86528605276607,15.927197833825776,6,6,6,6,6
randomized,randomized,1000,in_distribution,5,1,success,559,18.6,1,1,2.8838100841450576,47.928227944494004,1,1,1,1,1
randomized,randomized,1000,in_distribution,6,1,success,856,28.5,1,1,1.329295656375539,47.733738149537984,1,1,1,1,1
randomized,randomized,1000,in_distribution,7,0,contact_no_grasp,1145,38.133,6,1,21.91206457528405,18.899748929107083,6,6,6,5,5
randomized,randomized,1000,in_distribution,8,1,success,537,17.867,1,1,1.9115311732780889,46.23230175457207,1,1,1,1,1
randomized,randomized,1000,in_distribution,9,1,success,816,27.167,1,1,1.8054800407236762,48.43521017983457,1,1,1,1,1
randomized,randomized,1000,in_distribution,10,0,contact_no_grasp,1145,38.133,6,1,23.059406192817274,10.234144157606453,6,6,6,6,5
randomized,randomized,1000,in_distribution,11,0,timeout_other,1144,38.1,4,0,47.852321670450934,4.293415459086525,4,5,5,6,4
randomized,randomized,1000,in_distribution,12,1,success,489,16.267,2,1,1.0189814814315703,48.92771889065305,2,2,2,2,2
randomized,randomized,1000,in_distribution,13,0,timeout_other,1142,38.033,7,1,27.697749826114375,22.165449164621233,7,7,7,7,8
randomized,randomized,1000,in_distribution,14,0,timeout_other,1146,38.167,6,1,28.583082882944893,15.732757339312656,6,6,6,6,6
randomized,randomized,1000,in_distribution,15,0,timeout_other,1144,38.1,5,1,27.897685623895057,14.365708976427175,5,5,5,5,6
randomized,randomized,1000,new_positions,1,0,no_departure,1143,38.067,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,2,0,no_departure,1129,37.6,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,3,0,timeout_other,1138,37.9,5,0,28.091345339604857,6.184587233323125,5,4,6,4,2
randomized,randomized,1000,new_positions,4,0,timeout_other,1144,38.1,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,5,0,timeout_other,1150,38.3,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,6,0,timeout_other,1151,38.333,0,0,,,0,0,1,1,1
randomized,randomized,1000,new_positions,7,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,8,0,timeout_other,1150,38.3,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,9,0,timeout_other,1151,38.333,3,0,37.337003970335154,1.8674682117482018,3,3,4,4,5
randomized,randomized,1000,new_positions,10,0,timeout_other,1147,38.2,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,11,0,no_departure,1146,38.167,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,12,0,timeout_other,1151,38.333,2,0,62.0634194826592,1.2814171119435187,2,2,2,2,2
randomized,randomized,1000,new_positions,13,0,timeout_other,1149,38.267,1,0,41.93947259854167,0.2926863266713582,1,2,3,3,3
randomized,randomized,1000,new_positions,14,0,no_departure,1132,37.7,0,0,,,0,0,0,0,0
randomized,randomized,1000,new_positions,15,0,no_departure,1127,37.533,0,0,,,0,0,0,0,0
randomized,randomized,1000,reduced_lighting,1,0,contact_no_grasp,1151,38.333,5,0,42.264937839874406,5.324192737690609,5,4,5,5,5
randomized,randomized,1000,reduced_lighting,2,0,timeout_other,1151,38.333,6,0,39.34108235247558,2.8742764291484377,6,5,6,6,6
randomized,randomized,1000,reduced_lighting,3,1,success,603,20.067,1,1,3.2897996837516708,45.310419656090986,1,1,1,1,1
randomized,randomized,1000,reduced_lighting,4,1,success,501,16.667,1,1,2.6770684506810944,47.965942331017416,1,1,1,1,1
randomized,randomized,1000,reduced_lighting,5,1,success,951,31.667,1,1,0.7710192501287203,49.78977467552211,1,1,2,2,1
randomized,randomized,1000,reduced_lighting,6,0,contact_no_grasp,1151,38.333,2,0,47.55809843639439,3.020461740607299,2,3,3,5,6
randomized,randomized,1000,reduced_lighting,7,0,timeout_other,1151,38.333,5,0,36.0680567043627,4.475471591882798,5,5,5,5,5
randomized,randomized,1000,reduced_lighting,8,0,timeout_other,1151,38.333,4,0,43.96595056907057,4.300710115445657,4,5,5,5,6
randomized,randomized,1000,reduced_lighting,9,1,success,483,16.067,1,1,3.578293211288038,46.74111489076467,1,1,1,1,1
randomized,randomized,1000,reduced_lighting,10,0,contact_no_grasp,1151,38.333,8,1,23.626545823643298,28.21565300191474,8,8,8,8,7
randomized,randomized,1000,reduced_lighting,11,0,contact_no_grasp,1149,38.267,5,0,41.05003742825324,3.2015544794275677,5,5,5,5,5
randomized,randomized,1000,reduced_lighting,12,0,timeout_other,1147,38.2,5,0,39.76009993334263,5.457211664810789,5,4,6,6,5
randomized,randomized,1000,reduced_lighting,13,1,success,564,18.767,1,1,1.526835746624588,48.417029623844265,1,1,2,2,2
randomized,randomized,1000,reduced_lighting,14,0,grasp_drop,1150,38.3,4,2,9.484211274141796,41.977811030497115,4,4,4,4,4
randomized,randomized,1000,reduced_lighting,15,0,timeout_other,1151,38.333,6,0,35.42198796904371,2.562086575885937,6,7,6,6,6
recovery-seed2000,recovery,2000,different_object,1,0,grasp_drop,1151,38.333,2,1,4.985881464062228,45.943844410847,2,1,1,1,1
recovery-seed2000,recovery,2000,different_object,2,1,success_after_drop,877,29.2,3,3,2.6315872090610206,35.028161884592,3,3,3,3,3
recovery-seed2000,recovery,2000,different_object,3,1,success,482,16.033,1,1,2.412917582200304,47.80541285216189,1,1,1,1,1
recovery-seed2000,recovery,2000,different_object,4,0,grasp_drop,1151,38.333,1,1,7.853166025645255,57.716395772620466,1,2,1,1,2
recovery-seed2000,recovery,2000,different_object,5,1,success,801,26.667,1,1,1.4550778212346778,49.49908298144895,1,1,1,1,1
recovery-seed2000,recovery,2000,different_object,6,1,success,1144,38.1,1,1,4.0122438510807505,46.04303871115908,1,1,1,6,7
recovery-seed2000,recovery,2000,different_object,7,0,deliberate_drop,1150,38.3,4,2,19.19172629146425,30.449439787149814,4,4,4,5,4
recovery-seed2000,recovery,2000,different_object,8,0,deliberate_drop,1148,38.233,3,2,13.062249013621194,33.58322560638387,3,3,3,3,3
recovery-seed2000,recovery,2000,different_object,9,0,deliberate_drop,1151,38.333,1,1,17.454919631529698,32.280069260608194,1,1,1,1,1
recovery-seed2000,recovery,2000,different_object,10,0,deliberate_drop,1149,38.267,4,3,16.229195737351866,44.24160414585231,4,4,5,4,4
recovery-seed2000,recovery,2000,different_object,11,0,deliberate_drop,1150,38.3,5,2,13.710882074894752,39.180616974572146,5,5,6,5,7
recovery-seed2000,recovery,2000,different_object,12,0,deliberate_drop,1149,38.267,5,2,7.011000732476621,27.921853118450464,5,6,6,8,8
recovery-seed2000,recovery,2000,different_object,13,0,deliberate_drop,1147,38.2,6,2,10.140666774167617,37.26171076126775,6,6,5,5,4
recovery-seed2000,recovery,2000,different_object,14,1,success,951,31.667,1,1,2.3538475102445595,47.54201460695625,1,1,1,1,1
recovery-seed2000,recovery,2000,different_object,15,0,deliberate_drop,1148,38.233,6,1,4.2341030809080245,34.50245090851987,6,6,6,7,7
recovery-seed2000,recovery,2000,distractors,1,1,success,569,18.933,1,1,2.753861353414127,46.27549256093651,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,2,1,success,439,14.6,1,1,3.2071757598268142,45.11854595069232,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,3,1,success,451,15.0,1,1,2.0903588055106574,46.033746708415904,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,4,1,success,917,30.533,1,1,4.194767659638135,43.039867404783976,1,1,2,2,2
recovery-seed2000,recovery,2000,distractors,5,1,success,626,20.833,1,1,2.0724351545806208,46.49410067531802,1,1,2,2,2
recovery-seed2000,recovery,2000,distractors,6,0,contact_no_grasp,1150,38.3,6,0,25.149231161798195,6.041176767893732,6,5,4,5,3
recovery-seed2000,recovery,2000,distractors,7,1,success,419,13.933,1,1,3.770959342154274,45.1621836271264,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,8,0,deliberate_drop,1151,38.333,5,2,14.090139074709084,35.03078340172107,5,4,5,3,3
recovery-seed2000,recovery,2000,distractors,9,1,success,442,14.7,1,1,1.6171161650216312,47.89994667757786,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,10,1,success,451,15.0,1,1,2.7322596180649192,45.291148158189834,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,11,1,success,695,23.133,1,1,0.26202338568903016,48.444737377351224,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,12,1,success,435,14.467,1,1,2.268053884449369,47.453210488060456,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,13,1,success,447,14.867,1,1,4.72216661050766,43.37741894368793,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,14,1,success,451,15.0,1,1,3.11794467195762,45.900156077077106,1,1,1,1,1
recovery-seed2000,recovery,2000,distractors,15,0,deliberate_drop,1151,38.333,3,1,10.404665921266892,38.87847943638786,3,4,4,4,4
recovery-seed2000,recovery,2000,in_distribution,1,1,success_after_drop,752,25.033,3,2,2.9961155884835726,35.735890095863255,3,3,3,3,3
recovery-seed2000,recovery,2000,in_distribution,2,0,deliberate_drop,1150,38.3,6,2,0.24756252550090707,36.53688117617837,6,5,5,5,5
recovery-seed2000,recovery,2000,in_distribution,3,1,success_after_missed_grasp,475,15.8,2,1,4.110602305351673,44.422733068483886,2,2,2,2,2
recovery-seed2000,recovery,2000,in_distribution,4,1,success,451,15.0,1,1,3.159192407654981,47.58539356913949,1,1,1,1,1
recovery-seed2000,recovery,2000,in_distribution,5,1,success_after_drop,747,24.867,3,1,4.3196777946448215,36.36935646200227,3,3,3,3,3
recovery-seed2000,recovery,2000,in_distribution,6,1,success,426,14.167,1,1,1.9941659523463464,48.328455272150265,1,1,1,1,1
recovery-seed2000,recovery,2000,in_distribution,7,1,success,482,16.033,1,1,2.1231739039833393,46.896904290339215,1,1,1,1,1
recovery-seed2000,recovery,2000,in_distribution,8,0,deliberate_drop,1151,38.333,5,3,9.794380463214583,37.033257031830104,5,5,7,5,5
recovery-seed2000,recovery,2000,in_distribution,9,1,success,406,13.5,1,1,2.3474230745473257,46.07668060972009,1,1,1,1,1
recovery-seed2000,recovery,2000,in_distribution,10,1,success_after_missed_grasp,1008,33.567,4,1,1.686144021848559,39.638198356932996,4,4,4,4,4
recovery-seed2000,recovery,2000,in_distribution,11,0,deliberate_drop,1151,38.333,4,2,9.344909028188471,37.603247946986976,4,4,4,5,4
recovery-seed2000,recovery,2000,in_distribution,12,0,deliberate_drop,1150,38.3,4,2,5.032752164036413,34.79166811228234,4,6,7,7,7
recovery-seed2000,recovery,2000,in_distribution,13,0,deliberate_drop,1150,38.3,3,3,2.1216611700448205,39.315465897949075,3,3,3,4,2
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,1149,38.267,8,4,1.1373638062528322,37.112130503713175,8,7,6,7,6
recovery-seed2000,recovery,2000,in_distribution,15,1,success,444,14.767,1,1,2.062254839269908,48.408510145472455,1,1,1,1,1
recovery-seed2000,recovery,2000,new_positions,1,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery-seed2000,recovery,2000,new_positions,2,0,timeout_other,1150,38.3,1,0,46.66437457987101,0.39797126702138286,1,2,1,1,1
recovery-seed2000,recovery,2000,new_positions,3,0,timeout_other,1150,38.3,4,0,40.79242135609417,0.98932691356341,4,4,3,3,3
recovery-seed2000,recovery,2000,new_positions,4,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery-seed2000,recovery,2000,new_positions,5,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery-seed2000,recovery,2000,new_positions,6,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery-seed2000,recovery,2000,new_positions,7,0,contact_no_grasp,1151,38.333,7,0,36.87380505126917,0.8828614763695555,7,7,5,5,5
recovery-seed2000,recovery,2000,new_positions,8,0,timeout_other,1150,38.3,7,0,40.815038951945766,1.7489562791755588,7,4,6,5,5
recovery-seed2000,recovery,2000,new_positions,9,0,contact_no_grasp,1149,38.267,3,0,35.96712467651268,1.3294836868813462,3,3,3,3,4
recovery-seed2000,recovery,2000,new_positions,10,0,timeout_other,1151,38.333,7,1,45.81095225237938,10.811484004839414,7,6,7,6,6
recovery-seed2000,recovery,2000,new_positions,11,0,timeout_other,1149,38.267,2,0,46.42426423562139,3.3468632380575585,2,4,3,3,2
recovery-seed2000,recovery,2000,new_positions,12,0,no_departure,1150,38.3,0,0,,,0,0,0,0,0
recovery-seed2000,recovery,2000,new_positions,13,0,timeout_other,1143,38.067,10,0,28.04745573338457,4.629770218431563,10,10,6,6,5
recovery-seed2000,recovery,2000,new_positions,14,0,timeout_other,1136,37.833,11,0,33.89915020658369,2.2470852404850206,11,11,10,8,7
recovery-seed2000,recovery,2000,new_positions,15,0,timeout_other,1139,37.933,4,0,42.50289434275608,1.666759324224099,4,3,3,3,3
recovery-seed2000,recovery,2000,reduced_lighting,1,1,success_after_missed_grasp,712,23.7,3,1,1.656306851046292,43.503523144467685,3,3,3,3,3
recovery-seed2000,recovery,2000,reduced_lighting,2,1,success,401,13.333,1,1,4.504419670835222,44.94322272058467,1,1,1,1,1
recovery-seed2000,recovery,2000,reduced_lighting,3,0,deliberate_drop,1151,38.333,6,3,2.9814828551917536,38.49820024390416,6,6,6,6,7
recovery-seed2000,recovery,2000,reduced_lighting,4,0,deliberate_drop,1151,38.333,3,3,14.82597939357863,36.881910099688554,3,3,3,3,3
recovery-seed2000,recovery,2000,reduced_lighting,5,1,success_after_drop,848,28.233,3,2,0.979493837528242,34.68367752744197,3,4,4,4,3
recovery-seed2000,recovery,2000,reduced_lighting,6,0,deliberate_drop,1151,38.333,7,1,1.6019551480847518,38.842060430309175,7,6,6,6,7
recovery-seed2000,recovery,2000,reduced_lighting,7,0,deliberate_drop,1151,38.333,3,2,12.837435626226812,37.48941729500194,3,3,4,4,3
recovery-seed2000,recovery,2000,reduced_lighting,8,0,deliberate_drop,1151,38.333,6,2,1.5020769737390047,39.67061905186245,6,5,5,4,4
recovery-seed2000,recovery,2000,reduced_lighting,9,1,success_after_drop,770,25.633,3,3,1.0241555158222546,38.380474404632125,3,3,3,3,3
recovery-seed2000,recovery,2000,reduced_lighting,10,0,deliberate_drop,1151,38.333,8,3,8.031628452009596,36.295290009451094,8,8,8,8,9
recovery-seed2000,recovery,2000,reduced_lighting,11,0,deliberate_drop,1151,38.333,2,1,9.118099852974648,36.00175698159519,2,2,2,2,2
recovery-seed2000,recovery,2000,reduced_lighting,12,0,deliberate_drop,1150,38.3,2,1,6.2982085968132075,37.01586709211682,2,2,2,2,2
recovery-seed2000,recovery,2000,reduced_lighting,13,0,deliberate_drop,1151,38.333,4,1,11.585817692083696,39.24511009524724,4,4,4,4,3
recovery-seed2000,recovery,2000,reduced_lighting,14,1,success_after_drop,1148,38.233,5,3,3.147392866788355,39.135567224901884,5,5,5,5,4
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,1151,38.333,5,4,3.096330272274461,41.228346602075874,5,5,5,4,4
recovery,recovery,1000,different_object,1,0,deliberate_drop,1146,38.167,2,2,18.56659305706882,31.51783194679622,2,3,2,2,2
recovery,recovery,1000,different_object,2,1,success,771,25.667,1,1,5.234411781202564,44.911594451122795,1,1,1,1,1
recovery,recovery,1000,different_object,3,1,success,513,17.067,1,1,2.938069518387774,45.38626635215838,1,1,1,2,2
recovery,recovery,1000,different_object,4,0,deliberate_drop,1151,38.333,2,2,15.713750108547016,34.02134009826253,2,2,2,2,2
recovery,recovery,1000,different_object,5,1,success,483,16.067,1,1,2.967146829152629,46.13049679227432,1,1,1,1,1
recovery,recovery,1000,different_object,6,1,success,448,14.9,1,1,3.9125538325537867,46.65967055908836,1,1,1,1,1
recovery,recovery,1000,different_object,7,1,success,1151,38.333,1,1,3.8903514459369184,46.50068251059444,1,1,3,6,5
recovery,recovery,1000,different_object,8,1,success,599,19.933,2,1,3.8749425698925997,46.39136036149803,2,2,2,2,2
recovery,recovery,1000,different_object,9,1,success,563,18.733,1,1,4.977363794880983,45.28961939216219,1,1,1,1,1
recovery,recovery,1000,different_object,10,1,success,717,23.867,1,1,6.353508315630943,43.17736226936261,1,1,1,1,1
recovery,recovery,1000,different_object,11,1,success,551,18.333,1,1,3.8219133852342573,46.04634229313125,1,1,1,1,2
recovery,recovery,1000,different_object,12,1,success,598,19.9,1,1,3.0079675958765897,47.70823579933008,1,1,1,1,1
recovery,recovery,1000,different_object,13,0,deliberate_drop,1151,38.333,6,2,7.490233602927223,36.75459464582536,6,7,7,6,5
recovery,recovery,1000,different_object,14,0,deliberate_drop,1145,38.133,2,1,23.6219445997382,10.176899558931062,2,3,2,2,2
recovery,recovery,1000,different_object,15,1,success,654,21.767,1,1,3.847442873300647,46.23193629807788,1,1,1,1,1
recovery,recovery,1000,distractors,1,1,success,474,15.767,2,1,2.8663043562355988,44.310606674011325,2,2,2,2,2
recovery,recovery,1000,distractors,2,1,success,442,14.7,2,1,1.8875612074789636,46.65064269816771,2,2,2,2,2
recovery,recovery,1000,distractors,3,1,success,485,16.133,2,1,3.3166969198853913,43.11839532126909,2,2,2,2,2
recovery,recovery,1000,distractors,4,1,success,451,15.0,1,1,4.19861399877988,45.15427746435621,1,1,1,1,1
recovery,recovery,1000,distractors,5,1,success,433,14.4,1,1,3.1061632229966456,44.8026051930904,1,1,1,1,1
recovery,recovery,1000,distractors,6,0,contact_no_grasp,1151,38.333,4,1,15.773071657991327,11.041488662889133,4,4,4,4,5
recovery,recovery,1000,distractors,7,1,success,419,13.933,1,1,1.7208515336525103,46.34044612061048,1,1,1,1,1
recovery,recovery,1000,distractors,8,1,success,394,13.1,1,1,4.5089535023917655,42.953892859932246,1,1,1,1,1
recovery,recovery,1000,distractors,9,0,contact_no_grasp,1151,38.333,2,1,26.987724508197296,17.587100099658716,2,2,2,2,2
recovery,recovery,1000,distractors,10,1,success,416,13.833,2,1,1.8344506092451844,44.991623995777076,2,2,2,2,2
recovery,recovery,1000,distractors,11,1,success,1001,33.333,1,1,4.960664965963627,42.83667359401849,1,1,1,1,1
recovery,recovery,1000,distractors,12,1,success,498,16.567,1,1,2.102033512228278,46.03671739932406,1,1,1,1,1
recovery,recovery,1000,distractors,13,1,success,586,19.5,1,1,3.0752803400476587,45.5486393961999,1,1,1,1,1
recovery,recovery,1000,distractors,14,1,success,381,12.667,1,1,2.5728446005975947,45.93263647529522,1,1,1,1,1
recovery,recovery,1000,distractors,15,1,success,601,20.0,1,1,3.1495892241345835,43.11101925133452,1,1,1,1,1
recovery,recovery,1000,in_distribution,1,0,deliberate_drop,1142,38.033,5,2,11.017684815637343,27.47805686360161,5,5,5,5,5
recovery,recovery,1000,in_distribution,2,1,success,489,16.267,1,1,1.699935481527536,47.582061040118276,1,1,1,1,2
recovery,recovery,1000,in_distribution,3,1,success,427,14.2,1,1,0.34030319244073937,50.06135950803556,1,1,1,1,1
recovery,recovery,1000,in_distribution,4,0,deliberate_drop,1147,38.2,3,2,8.24004358674642,50.17062376303387,3,3,3,3,4
recovery,recovery,1000,in_distribution,5,0,deliberate_drop,1146,38.167,4,1,20.285393747902624,30.958002350449135,4,4,3,3,1
recovery,recovery,1000,in_distribution,6,0,deliberate_drop,1148,38.233,5,2,16.932010187047865,32.66178585499599,5,5,5,6,5
recovery,recovery,1000,in_distribution,7,0,grasp_drop,1146,38.167,5,2,3.0028982439127354,46.40093821635052,5,5,5,5,5
recovery,recovery,1000,in_distribution,8,1,success,398,13.233,1,1,1.954816057551934,47.13891971225405,1,1,1,1,1
recovery,recovery,1000,in_distribution,9,1,success,459,15.267,1,1,4.092177508635064,46.71715397091837,1,1,1,1,1
recovery,recovery,1000,in_distribution,10,1,success,451,15.0,1,1,1.1421493659239097,48.345586497612715,1,1,1,1,1
recovery,recovery,1000,in_distribution,11,1,success,499,16.6,2,1,1.4421945752194638,48.29933815919297,2,2,2,2,2
recovery,recovery,1000,in_distribution,12,0,deliberate_drop,1144,38.1,5,1,7.011992168906385,30.562667978676615,5,5,5,5,5
recovery,recovery,1000,in_distribution,13,0,deliberate_drop,1143,38.067,4,3,1.021675366183242,32.015425387698365,4,4,4,4,6
recovery,recovery,1000,in_distribution,14,1,success,418,13.9,1,1,2.686716863965625,47.94488335283779,1,1,1,1,1
recovery,recovery,1000,in_distribution,15,1,success,442,14.7,1,1,1.4351025482036412,46.63436179227094,1,1,1,1,1
recovery,recovery,1000,new_positions,1,0,timeout_other,1151,38.333,8,1,38.833733756045554,10.351548413255514,8,7,6,6,6
recovery,recovery,1000,new_positions,2,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery,recovery,1000,new_positions,3,0,timeout_other,1151,38.333,4,0,39.656358232544775,2.6129279968532337,4,6,4,5,4
recovery,recovery,1000,new_positions,4,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery,recovery,1000,new_positions,5,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
recovery,recovery,1000,new_positions,6,0,timeout_other,1151,38.333,7,0,39.78721698613003,6.834144992647211,7,7,8,10,9
recovery,recovery,1000,new_positions,7,0,timeout_other,1151,38.333,7,0,25.758810332606448,9.25810258266139,7,7,7,7,5
recovery,recovery,1000,new_positions,8,0,contact_no_grasp,1151,38.333,5,0,33.27015163654558,3.4507442465289433,5,5,4,4,4
recovery,recovery,1000,new_positions,9,0,contact_no_grasp,1151,38.333,6,0,34.39400950824408,2.862741482401983,6,5,6,5,5
recovery,recovery,1000,new_positions,10,0,timeout_other,1151,38.333,6,0,41.845800852430045,2.9406791504651757,6,6,7,6,5
recovery,recovery,1000,new_positions,11,0,timeout_other,1151,38.333,6,0,44.49932889475828,6.92859378610661,6,5,6,6,6
recovery,recovery,1000,new_positions,12,0,timeout_other,1150,38.3,5,0,41.36691444197269,1.3805770376348505,5,5,5,6,8
recovery,recovery,1000,new_positions,13,0,timeout_other,1150,38.3,6,1,28.610790127617005,23.273696322452984,6,4,4,4,3
recovery,recovery,1000,new_positions,14,0,timeout_other,1137,37.867,11,0,28.679516923826437,2.6199358965077693,11,6,2,1,1
recovery,recovery,1000,new_positions,15,0,timeout_other,1135,37.8,5,0,31.48824140352145,1.0354397888395805,5,4,4,4,5
recovery,recovery,1000,reduced_lighting,1,0,deliberate_drop,1151,38.333,4,2,9.000417434276176,37.51472063424767,4,4,4,4,4
recovery,recovery,1000,reduced_lighting,2,0,deliberate_drop,1150,38.3,5,2,7.3891360341404955,38.56541348259413,5,5,5,5,5
recovery,recovery,1000,reduced_lighting,3,0,deliberate_drop,1151,38.333,6,1,11.118652122703375,39.281809525863544,6,6,6,6,7
recovery,recovery,1000,reduced_lighting,4,0,grasp_drop,1151,38.333,3,2,6.672041643312891,42.47101627968321,3,3,3,3,3
recovery,recovery,1000,reduced_lighting,5,1,success,459,15.267,1,1,1.9208810701193535,47.506729963361984,1,1,1,1,1
recovery,recovery,1000,reduced_lighting,6,0,deliberate_drop,1151,38.333,4,3,0.3365783196928298,37.99518918185434,4,5,8,9,9
recovery,recovery,1000,reduced_lighting,7,1,success,479,15.933,1,1,2.308659357496065,48.03817969190712,1,1,1,1,1
recovery,recovery,1000,reduced_lighting,8,1,success,410,13.633,1,1,1.9284235855859215,47.551216150171165,1,1,1,1,1
recovery,recovery,1000,reduced_lighting,9,0,deliberate_drop,1144,38.1,4,1,0.25417124800983615,38.98425919035749,4,8,8,9,9
recovery,recovery,1000,reduced_lighting,10,0,deliberate_drop,1127,37.533,5,2,20.67536567883971,29.256184531451424,5,4,5,6,5
recovery,recovery,1000,reduced_lighting,11,1,success,502,16.7,1,1,2.709123689116371,47.66664793580645,1,1,1,1,1
recovery,recovery,1000,reduced_lighting,12,1,success,582,19.367,2,1,3.240917163868911,46.969467305530664,2,2,2,2,2
recovery,recovery,1000,reduced_lighting,13,1,success,504,16.767,1,1,3.77175538600299,47.92575297180073,1,1,1,1,1
recovery,recovery,1000,reduced_lighting,14,0,deliberate_drop,1149,38.267,6,2,1.1364302639211594,38.612450628100326,6,6,6,6,8
recovery,recovery,1000,reduced_lighting,15,1,success,643,21.4,1,1,4.625628201945386,42.888729434152715,1,1,1,1,1
